Employee_ID,Department,Gender,Age,Education_Level,Years_at_Company,Job_Role,Monthly_Income,Training_Hours,Overtime,Work_Life_Balance,Job_Satisfaction,Performance_Score,Absenteeism_Days,Promotion_in_Last_5Years
6159,Operations,Female,21,High School,16,Engineer,56234.34,49,No,1,3,5,21,0
6160,Sales,Female,46,PhD,29,Executive,95023.46,79,No,4,1,3,12,0
6161,Operations,Male,44,Master,8,Executive,31503.65,17,Yes,3,1,5,26,0
6162,IT,Male,41,PhD,7,Manager,27775.92,80,No,2,1,4,2,0
6163,HR,Male,49,PhD,3,Executive,91975.94,84,No,4,3,1,0,0
6164,HR,Male,45,Master,8,Consultant,88473.14,85,Yes,3,4,1,3,0
6165,Marketing,Female,30,Master,17,Consultant,58870.66,89,No,3,1,5,0,0
6166,IT,Female,34,High School,28,Manager,78634.41,90,Yes,2,2,3,18,1
6167,Finance,Male,57,Bachelor,24,Engineer,58603.93,84,Yes,1,4,3,16,0
6168,Marketing,Female,45,Master,8,Engineer,128319.14,99,No,3,3,2,16,0
6169,IT,Male,34,PhD,13,Engineer,95392.83,15,Yes,3,4,4,3,0
6170,Finance,Male,45,High School,6,Manager,53480.12,70,Yes,3,1,2,25,0
6171,HR,Female,49,High School,11,Engineer,36030.57,74,Yes,1,4,4,27,0
6172,Sales,Male,22,Master,23,Consultant,68597.61,42,Yes,1,2,1,7,1
6173,HR,Male,37,Bachelor,5,Consultant,79467.23,64,No,4,2,3,4,0
6174,HR,Male,50,PhD,13,Analyst,140725.81,1,No,3,1,2,29,0
6175,Finance,Male,50,High School,13,Engineer,109156.03,58,Yes,1,2,1,16,0
6176,IT,Female,47,Bachelor,13,Manager,122044.61,70,Yes,2,1,3,22,0
6177,Finance,Female,51,Master,11,Consultant,98902.01,36,No,3,4,5,26,0
6178,HR,Male,37,Master,21,Engineer,27187.09,53,No,1,2,3,16,0
6179,Operations,Female,24,High School,13,Analyst,93525.15,87,No,2,1,4,9,1
6180,Sales,Male,36,PhD,25,Manager,138120.0,97,Yes,3,1,5,1,0
6181,IT,Male,41,High School,19,Consultant,89389.79,79,Yes,3,3,3,3,0
6182,HR,Male,23,Master,27,Executive,36539.19,67,No,2,1,1,10,0
6183,Marketing,Male,57,Bachelor,12,Engineer,35324.8,85,No,1,1,3,17,0
6184,Operations,Female,52,Master,4,Manager,82945.9,85,No,3,3,3,4,0
6185,Sales,Female,29,High School,28,Manager,35897.32,43,Yes,4,1,4,2,0
6186,Finance,Female,39,High School,26,Manager,39807.52,24,No,4,3,2,4,0
6187,Operations,Male,41,PhD,5,Executive,22525.88,79,Yes,2,1,4,25,0
6188,HR,Female,39,Bachelor,6,Analyst,75725.31,3,No,2,4,1,8,0
6189,Finance,Female,45,Master,4,Manager,32771.91,76,No,3,2,2,24,0
6190,Finance,Female,54,High School,18,Consultant,140834.86,59,Yes,2,1,3,14,0
6191,IT,Male,32,PhD,29,Analyst,113210.69,29,No,1,3,1,9,0
6192,Operations,Female,37,Bachelor,12,Analyst,139097.24,32,No,3,3,1,12,1
6193,Marketing,Male,59,Bachelor,22,Executive,109611.8,9,No,2,1,1,13,0
6194,HR,Male,24,Master,12,Consultant,67717.19,32,No,4,1,5,23,0
6195,HR,Female,24,High School,4,Analyst,60391.65,77,Yes,3,2,4,14,0
6196,IT,Male,35,PhD,16,Analyst,81946.43,72,Yes,1,1,5,20,0
6197,Operations,Female,57,Bachelor,14,Manager,35621.61,84,No,1,3,4,14,0
6198,Operations,Female,28,High School,3,Analyst,52844.54,76,Yes,1,1,5,9,0
6199,Marketing,Male,49,High School,16,Analyst,44648.12,6,No,1,2,5,14,1
6200,Sales,Male,23,PhD,13,Engineer,42688.92,89,No,1,2,5,15,1
6201,Sales,Female,49,High School,10,Consultant,129929.48,53,No,3,4,2,8,0
6202,Sales,Male,58,Bachelor,0,Engineer,98233.54,77,Yes,1,1,4,1,0
6203,Finance,Female,42,Bachelor,23,Manager,76854.96,36,No,3,4,3,17,0
6204,Sales,Female,36,High School,26,Manager,30138.5,40,No,4,4,1,21,0
6205,Finance,Male,23,Bachelor,28,Consultant,35250.5,77,No,1,2,2,26,0
6206,Marketing,Male,42,Bachelor,19,Manager,65969.65,76,Yes,1,3,1,22,0
6207,Finance,Male,39,Master,17,Manager,38454.3,25,Yes,4,4,5,29,0
6208,IT,Female,28,Master,13,Consultant,137162.58,4,No,2,2,5,7,1
6209,Operations,Male,48,High School,11,Analyst,136989.98,57,Yes,2,1,5,2,0
6210,Marketing,Male,31,Bachelor,28,Consultant,44274.34,95,No,2,1,2,11,1
6211,Operations,Male,32,High School,0,Manager,102202.48,83,Yes,1,4,3,13,0
6212,HR,Female,42,Bachelor,21,Analyst,80968.45,90,No,2,4,4,14,0
6213,HR,Female,57,Bachelor,24,Consultant,118765.62,42,No,2,4,2,29,0
6214,HR,Male,27,Master,1,Consultant,65382.8,55,Yes,2,1,2,29,0
6215,HR,Female,25,High School,14,Manager,77107.34,16,Yes,3,4,1,7,0
6216,Marketing,Male,40,PhD,10,Engineer,64493.2,8,No,2,3,4,15,0
6217,Finance,Male,42,PhD,20,Executive,21239.86,42,No,4,1,5,8,0
6218,IT,Male,24,Bachelor,22,Consultant,143337.34,56,No,4,4,1,22,0
6219,Sales,Male,23,PhD,4,Consultant,95048.3,16,Yes,3,4,3,19,0
6220,IT,Female,57,Master,18,Engineer,129749.84,24,No,2,2,1,24,1
6221,Finance,Female,40,PhD,5,Executive,55785.26,41,No,4,4,5,1,0
6222,Finance,Female,45,Master,25,Executive,55453.52,8,Yes,2,1,1,13,1
6223,HR,Female,32,High School,13,Executive,67698.14,73,No,3,4,4,11,0
6224,Operations,Male,30,High School,21,Engineer,143787.43,67,Yes,3,3,1,19,1
6225,HR,Female,53,Bachelor,13,Executive,120917.6,66,No,4,2,3,25,0
6226,Operations,Male,49,Master,22,Engineer,67896.65,50,Yes,2,3,3,26,0
6227,Operations,Male,23,PhD,15,Analyst,56339.1,60,No,4,2,4,27,0
6228,Operations,Female,38,Bachelor,13,Engineer,50659.6,23,Yes,3,2,2,10,1
6229,Finance,Female,34,PhD,28,Manager,35346.33,67,Yes,2,4,3,17,0
6230,Marketing,Male,59,PhD,10,Analyst,65122.84,36,Yes,2,3,4,22,0
6231,Sales,Male,50,Master,12,Executive,115440.12,0,Yes,3,2,2,4,0
6232,Sales,Female,56,Bachelor,25,Executive,67847.48,80,Yes,2,3,4,2,0
6233,IT,Male,37,Bachelor,5,Manager,79276.8,78,No,1,4,2,25,0
6234,Operations,Female,40,High School,20,Engineer,79414.2,93,Yes,3,3,5,2,0
6235,Operations,Male,43,PhD,3,Executive,42480.33,43,No,2,2,5,11,1
6236,HR,Female,55,Master,19,Manager,70785.3,9,Yes,3,2,1,26,0
6237,HR,Female,21,PhD,13,Executive,83301.65,39,No,1,2,3,3,1
6238,IT,Female,37,Bachelor,9,Executive,36245.98,79,No,2,2,5,15,0
6239,IT,Female,53,PhD,23,Executive,22931.59,15,Yes,3,2,3,21,0
6240,IT,Female,55,High School,0,Executive,30536.44,0,No,3,3,4,7,0
6241,Operations,Male,28,High School,27,Manager,33267.77,68,No,2,4,5,13,0
6242,Sales,Female,37,High School,13,Consultant,34585.96,60,No,1,1,1,6,1
6243,Finance,Female,29,High School,17,Engineer,36480.21,28,Yes,1,2,5,26,1
6244,IT,Female,34,Master,1,Analyst,29967.24,68,No,1,4,3,5,0
6245,IT,Male,37,High School,23,Analyst,74809.65,81,No,4,3,5,2,0
6246,Finance,Female,48,High School,6,Executive,58418.28,86,No,3,4,5,13,0
6247,Marketing,Male,28,Master,29,Engineer,77977.6,69,No,1,2,2,24,0
6248,Sales,Female,33,PhD,26,Manager,53611.74,62,Yes,2,4,5,19,1
6249,Finance,Female,28,Master,4,Manager,92808.2,7,No,1,1,2,8,0
6250,Marketing,Male,22,High School,14,Analyst,29244.17,33,No,1,1,4,0,0
6251,HR,Female,29,High School,3,Analyst,80404.57,54,Yes,1,2,3,9,0
6252,Marketing,Male,48,PhD,19,Consultant,142740.26,88,No,4,2,4,24,0
6253,Sales,Female,24,Bachelor,25,Executive,112189.68,99,No,2,1,4,15,0
6254,HR,Female,39,Bachelor,3,Engineer,67552.15,83,No,1,2,5,15,0
6255,HR,Female,25,High School,10,Manager,54097.76,25,Yes,2,4,2,11,0
6256,Sales,Female,30,PhD,6,Manager,60629.49,79,Yes,3,1,5,7,0
6257,IT,Female,45,Bachelor,6,Analyst,29521.2,35,No,1,1,1,5,0
6258,HR,Male,46,PhD,26,Analyst,97251.94,6,No,2,3,2,8,0
6259,Operations,Female,58,Master,22,Engineer,131587.97,72,Yes,1,1,4,20,0
6260,Finance,Female,53,Bachelor,0,Consultant,75237.47,32,Yes,1,3,5,16,0
6261,Marketing,Male,41,PhD,7,Manager,138393.63,57,No,4,3,1,28,0
6262,HR,Female,52,PhD,9,Manager,34983.95,24,No,2,4,2,7,0
6263,Marketing,Female,25,High School,20,Executive,92044.6,21,No,3,3,3,8,0
6264,Finance,Female,24,Master,11,Manager,145452.94,33,No,2,4,2,16,0
6265,HR,Male,21,PhD,12,Consultant,129242.91,40,No,1,4,5,12,0
6266,Marketing,Male,34,High School,2,Analyst,148671.33,14,No,2,4,4,10,1
6267,HR,Male,54,Master,6,Consultant,131081.9,64,No,1,2,1,17,0
6268,HR,Female,52,Master,27,Engineer,101374.18,92,Yes,3,1,3,20,0
6269,Marketing,Female,33,Bachelor,18,Executive,138617.81,71,No,3,2,2,12,0
6270,Marketing,Male,47,Master,13,Manager,20546.52,98,No,4,1,3,5,0
6271,Sales,Female,51,High School,22,Manager,149069.27,57,Yes,1,1,1,16,1
6272,Marketing,Female,30,Master,7,Manager,44749.67,56,No,4,3,4,4,0
6273,Marketing,Male,34,PhD,3,Engineer,104861.34,29,No,2,2,5,23,1
6274,Sales,Male,39,High School,24,Engineer,72588.36,45,No,1,2,1,22,0
6275,HR,Female,48,High School,23,Engineer,147785.67,36,No,2,1,3,15,0
6276,Finance,Male,59,PhD,11,Manager,59290.8,14,No,4,3,4,10,0
6277,HR,Female,38,High School,22,Analyst,141549.71,35,Yes,1,4,2,13,0
6278,Operations,Female,57,PhD,21,Manager,102329.64,40,No,1,1,5,0,0
6279,Finance,Female,44,Master,9,Manager,138630.66,1,No,4,4,2,4,0
6280,Marketing,Male,54,Bachelor,20,Consultant,83999.09,35,No,4,4,3,11,1
6281,IT,Male,52,Bachelor,21,Executive,102727.61,24,No,2,2,5,14,1
6282,Marketing,Female,24,High School,4,Manager,97290.51,16,Yes,2,4,5,13,0
6283,HR,Female,21,Bachelor,3,Analyst,79072.04,15,No,4,1,3,9,0
6284,Sales,Male,31,High School,1,Executive,115806.83,24,No,1,2,4,11,0
6285,Sales,Male,54,PhD,0,Consultant,88333.74,84,Yes,4,3,2,11,0
6286,Marketing,Female,50,High School,12,Manager,29017.46,97,Yes,4,3,2,1,0
6287,Finance,Male,57,Master,2,Consultant,87400.49,11,No,4,1,3,6,0
6288,HR,Female,37,PhD,3,Engineer,147728.26,36,No,4,1,4,11,0
6289,Finance,Female,22,PhD,17,Manager,91690.52,77,No,2,1,5,1,0
6290,Operations,Female,55,PhD,24,Engineer,135038.3,96,No,1,1,4,25,1
6291,Marketing,Female,22,PhD,14,Executive,28583.03,68,Yes,3,3,4,11,0
6292,Sales,Female,35,PhD,20,Engineer,81102.17,79,No,4,4,2,29,0
6293,IT,Male,57,Bachelor,6,Engineer,44125.7,96,No,3,3,5,17,0
6294,IT,Female,22,High School,9,Executive,46682.85,9,No,2,4,2,26,1
6295,HR,Male,50,Master,8,Consultant,120491.84,9,No,4,4,4,17,0
6296,HR,Female,58,Master,1,Executive,68749.6,77,No,4,4,1,18,0
6297,Sales,Female,48,Master,0,Executive,73354.32,34,No,4,1,1,10,0
6298,HR,Male,32,PhD,25,Executive,113297.5,84,No,3,2,3,11,0
6299,HR,Female,54,Master,24,Consultant,50668.05,56,No,1,2,3,18,0
6300,Marketing,Male,52,Bachelor,29,Consultant,48102.55,26,No,3,2,1,5,0
6301,Operations,Male,30,Bachelor,0,Engineer,20378.24,54,No,2,1,4,9,0
6302,IT,Female,39,Bachelor,19,Analyst,133446.94,68,Yes,4,1,4,19,0
6303,IT,Male,41,PhD,17,Consultant,66201.47,88,No,2,1,1,24,0
6304,Operations,Male,30,PhD,13,Analyst,102055.01,3,No,3,4,4,14,0
6305,Sales,Male,44,Master,5,Consultant,117897.67,56,No,4,2,2,16,0
6306,Finance,Male,36,Bachelor,5,Engineer,56895.92,60,No,3,1,1,24,0
6307,IT,Female,47,PhD,18,Analyst,84745.67,80,Yes,1,1,4,26,0
6308,IT,Male,51,Bachelor,12,Executive,90019.16,85,Yes,1,1,4,6,1
6309,Sales,Female,52,Bachelor,4,Analyst,92856.98,64,No,2,2,1,22,0
6310,Sales,Female,25,High School,24,Executive,54395.06,46,Yes,1,3,2,17,0
6311,Sales,Female,45,Bachelor,12,Executive,104690.98,5,No,1,4,2,19,0
6312,Finance,Female,51,High School,2,Analyst,131183.71,46,Yes,4,4,2,3,0
6313,HR,Male,58,Bachelor,11,Manager,90114.0,29,No,4,4,2,6,0
6314,HR,Male,50,Bachelor,14,Manager,63033.92,44,No,4,3,3,19,1
6315,Finance,Male,43,High School,23,Engineer,121035.25,26,Yes,3,2,5,10,0
6316,HR,Female,25,High School,19,Consultant,24945.19,10,No,3,4,5,25,0
6317,Marketing,Male,27,Bachelor,13,Consultant,38356.33,17,No,3,2,2,12,0
6318,Finance,Female,22,Bachelor,22,Analyst,53830.14,30,Yes,3,2,2,10,1
6319,Finance,Female,33,Bachelor,15,Executive,53696.23,62,No,2,1,1,8,1
6320,HR,Female,36,Bachelor,26,Engineer,45371.87,59,Yes,3,4,3,21,0
6321,Operations,Male,26,High School,15,Engineer,40509.9,69,No,1,1,4,1,0
6322,Marketing,Female,59,PhD,29,Analyst,48627.71,27,No,2,3,4,15,0
6323,Marketing,Female,30,Master,14,Manager,122821.88,50,No,4,3,2,10,0
6324,Marketing,Male,56,PhD,18,Manager,51208.44,1,No,3,1,5,27,0
6325,Sales,Female,51,Bachelor,28,Consultant,47829.18,35,No,2,4,1,28,0
6326,Sales,Male,42,High School,8,Analyst,117457.46,8,No,4,1,1,24,0
6327,Marketing,Female,57,Bachelor,16,Analyst,69823.82,70,No,1,4,2,18,1
6328,Marketing,Male,26,Master,17,Executive,141293.16,22,No,1,1,3,2,0
6329,Marketing,Male,49,Master,28,Executive,127865.0,70,No,4,2,3,20,1
6330,IT,Female,41,PhD,9,Engineer,80640.88,51,No,1,3,5,23,0
6331,Sales,Female,51,PhD,16,Analyst,67408.14,33,No,2,2,3,14,0
6332,HR,Female,51,Bachelor,27,Executive,131177.34,63,No,3,4,4,18,0
6333,IT,Female,50,Master,8,Executive,116326.43,54,No,1,1,3,15,0
6334,HR,Female,32,PhD,24,Consultant,137995.41,61,Yes,3,4,2,11,0
6335,Sales,Male,32,High School,18,Manager,116131.35,62,No,1,2,5,7,0
6336,Finance,Female,49,Bachelor,20,Engineer,43031.91,39,Yes,3,2,3,18,1
6337,IT,Male,48,PhD,4,Manager,49095.58,29,No,3,2,3,13,0
6338,Operations,Female,39,Bachelor,27,Engineer,112012.85,95,No,3,1,3,1,0
6339,HR,Female,28,PhD,1,Manager,99919.96,82,No,4,4,3,9,0
6340,HR,Male,32,Master,22,Manager,91120.34,58,Yes,4,1,3,12,0
6341,Finance,Female,57,Master,25,Analyst,42346.54,41,No,2,1,1,7,0
6342,IT,Female,28,Bachelor,2,Consultant,88762.99,42,No,1,4,4,11,0
6343,Marketing,Female,52,Bachelor,25,Engineer,43242.59,83,Yes,2,3,2,29,1
6344,IT,Female,44,Bachelor,28,Analyst,43912.18,6,No,3,2,3,28,0
6345,Finance,Male,59,Master,2,Manager,71674.84,98,No,3,3,1,1,0
6346,IT,Female,23,Master,13,Executive,42193.1,98,No,1,1,3,6,0
6347,Sales,Female,30,High School,6,Manager,28396.39,1,No,2,2,4,19,0
6348,Finance,Female,36,Master,10,Consultant,142050.48,1,No,1,1,2,22,1
6349,Marketing,Male,41,Master,9,Manager,66814.09,85,No,1,2,2,20,0
6350,Finance,Male,26,PhD,5,Manager,36889.29,72,No,4,2,4,29,0
6351,Operations,Male,29,PhD,26,Executive,115707.02,34,No,3,2,4,19,0
6352,Finance,Female,32,PhD,9,Executive,110464.62,98,No,4,3,3,9,0
6353,Operations,Male,25,High School,22,Consultant,67981.32,70,No,1,1,5,28,0
6354,Sales,Male,21,Master,4,Manager,95631.79,19,No,1,4,2,18,0
6355,Finance,Male,34,Bachelor,0,Consultant,72573.19,93,Yes,2,2,3,29,0
6356,Finance,Female,51,High School,29,Manager,20609.58,51,No,1,2,2,1,0
6357,Marketing,Female,21,Master,18,Executive,47565.87,13,Yes,4,3,3,23,0
6358,IT,Male,37,High School,23,Consultant,40240.46,19,No,1,4,3,23,0
6359,Finance,Male,38,Master,21,Analyst,131254.16,27,No,3,3,2,25,0
6360,IT,Male,31,High School,5,Consultant,130938.65,18,No,1,1,3,28,1
6361,Operations,Female,25,Master,16,Analyst,143226.25,84,No,3,4,5,23,0
6362,Finance,Female,29,Bachelor,0,Analyst,104149.61,31,No,2,2,2,28,1
6363,Sales,Male,36,Bachelor,14,Executive,135596.27,77,No,3,1,1,26,0
6364,Sales,Male,43,Bachelor,13,Engineer,25912.5,45,No,2,1,2,9,0
6365,Marketing,Male,57,PhD,1,Consultant,123988.46,9,No,2,1,5,15,0
6366,HR,Male,33,Bachelor,13,Engineer,84779.33,10,Yes,4,3,4,26,1
6367,IT,Female,22,PhD,22,Executive,126719.25,5,No,1,3,2,27,0
6368,Operations,Male,32,Master,14,Analyst,137642.81,39,No,3,2,4,26,0
6369,Finance,Female,26,PhD,17,Manager,125637.22,66,No,4,1,4,5,1
6370,IT,Male,24,High School,21,Executive,37382.93,3,No,3,1,4,20,0
6371,Finance,Female,30,Bachelor,10,Analyst,105775.84,80,No,3,4,1,20,0
6372,IT,Male,27,PhD,13,Engineer,48171.52,45,No,1,1,4,7,0
6373,Marketing,Female,27,PhD,21,Manager,107150.19,98,No,4,2,4,22,0
6374,IT,Female,38,Master,23,Executive,90025.63,35,Yes,2,2,3,3,1
6375,Operations,Male,55,High School,2,Executive,115311.58,28,No,4,2,4,0,0
6376,Sales,Female,50,High School,20,Analyst,115196.38,77,Yes,2,3,3,14,0
6377,Marketing,Female,36,High School,7,Consultant,51708.51,99,No,2,1,1,0,0
6378,HR,Female,25,Master,19,Engineer,117782.7,66,No,4,2,1,4,0
6379,Marketing,Female,56,High School,0,Engineer,60360.94,4,No,4,4,5,27,0
6380,Operations,Female,48,PhD,10,Engineer,99045.66,81,No,2,2,3,27,0
6381,Finance,Female,39,Master,5,Manager,43469.52,25,No,2,4,1,7,0
6382,IT,Female,41,High School,17,Analyst,20569.89,69,No,1,2,4,6,0
6383,HR,Female,34,PhD,16,Manager,67896.0,8,No,4,2,4,8,0
6384,Finance,Male,58,Bachelor,1,Executive,60221.29,78,No,2,1,2,12,1
6385,HR,Female,29,High School,19,Manager,54155.89,44,No,2,2,2,1,0
6386,Finance,Male,27,PhD,5,Manager,83512.18,82,Yes,3,1,3,17,0
6387,Sales,Female,29,Bachelor,23,Executive,48991.41,30,No,1,2,5,5,1
6388,Finance,Female,40,Master,9,Consultant,41008.28,11,No,1,3,3,6,0
6389,IT,Female,49,Master,6,Consultant,90156.36,7,No,1,1,1,16,0
6390,IT,Female,48,High School,29,Analyst,107855.69,14,Yes,4,4,5,19,0
6391,HR,Female,45,Bachelor,2,Analyst,74933.66,66,No,1,3,2,26,0
6392,Finance,Female,23,PhD,29,Manager,83843.3,73,No,3,3,1,4,0
6393,HR,Male,39,Master,1,Analyst,112656.77,21,No,2,4,1,12,0
6394,Sales,Male,26,Bachelor,15,Manager,81622.55,69,Yes,4,4,1,22,0
6395,IT,Female,21,PhD,20,Analyst,24541.22,92,No,4,2,3,18,0
6396,Finance,Female,37,Bachelor,22,Analyst,81348.59,79,No,4,1,1,7,0
6397,Finance,Female,55,High School,0,Analyst,34308.08,74,Yes,4,2,2,9,0
6398,Finance,Female,32,PhD,23,Executive,143745.44,56,Yes,2,1,1,24,0
6399,Finance,Male,34,High School,28,Manager,125776.0,83,Yes,4,1,2,10,0
6400,Marketing,Female,28,Bachelor,28,Executive,130098.13,63,No,1,1,5,24,0
6401,Finance,Male,33,High School,25,Consultant,52959.93,69,No,4,2,1,5,1
6402,Finance,Female,49,PhD,15,Executive,63526.63,24,No,1,1,3,21,1
6403,HR,Male,36,High School,17,Manager,88553.18,96,No,2,1,4,15,0
6404,Operations,Female,46,Master,1,Analyst,95847.14,38,Yes,3,3,4,3,0
6405,HR,Female,38,PhD,6,Executive,132245.9,0,No,2,1,4,11,0
6406,HR,Female,26,Bachelor,4,Consultant,140195.67,39,Yes,3,1,1,5,0
6407,HR,Male,37,Master,3,Executive,113998.18,62,No,2,2,5,22,1
6408,Sales,Female,33,PhD,24,Executive,53040.86,76,No,1,3,2,28,0
6409,Operations,Female,35,PhD,18,Analyst,56864.78,5,Yes,3,4,1,25,0
6410,Sales,Female,58,Master,21,Consultant,124323.21,49,Yes,3,2,5,21,0
6411,Finance,Male,25,PhD,4,Manager,25773.61,28,No,4,1,4,26,0
6412,Sales,Male,43,Bachelor,0,Consultant,61685.28,35,No,3,4,2,25,0
6413,Operations,Female,53,Bachelor,18,Consultant,55665.27,14,No,3,3,4,28,0
6414,Finance,Female,35,Master,17,Engineer,93089.65,90,No,3,1,3,21,0
6415,Sales,Female,31,Bachelor,24,Manager,115930.78,61,No,2,2,2,16,0
6416,HR,Male,55,High School,13,Engineer,134345.03,36,Yes,4,2,5,3,0
6417,Finance,Male,25,High School,29,Engineer,102277.8,88,No,3,2,1,17,1
6418,Operations,Female,33,PhD,1,Analyst,92485.74,90,No,2,1,1,3,0
6419,Operations,Male,31,Master,27,Consultant,126155.35,55,No,1,3,3,20,0
6420,IT,Female,21,Master,1,Consultant,37219.52,30,Yes,4,1,2,24,0
6421,Operations,Male,30,Bachelor,11,Analyst,148968.65,35,No,1,2,4,25,0
6422,Marketing,Female,49,Master,27,Analyst,77915.97,99,No,4,4,4,22,0
6423,Marketing,Male,22,High School,16,Manager,56921.71,46,Yes,3,1,3,17,0
6424,Sales,Male,27,PhD,3,Executive,104715.24,69,Yes,4,2,2,13,0
6425,IT,Female,32,Bachelor,22,Executive,77236.02,41,Yes,3,4,2,21,0
6426,Finance,Male,24,Master,17,Engineer,67492.29,55,Yes,2,4,1,14,0
6427,Operations,Male,50,PhD,28,Consultant,85864.94,51,No,1,2,2,0,1
6428,HR,Male,40,PhD,18,Executive,128961.3,8,Yes,2,2,2,27,0
6429,Sales,Male,48,PhD,1,Executive,91521.43,9,Yes,3,1,1,23,0
6430,Marketing,Female,56,Bachelor,25,Engineer,122216.35,87,No,4,3,2,15,0
6431,Finance,Female,57,PhD,20,Engineer,145769.45,69,Yes,1,3,3,6,0
6432,Sales,Male,45,PhD,17,Manager,136065.47,7,No,2,3,5,1,1
6433,Finance,Male,49,PhD,27,Executive,26192.89,5,Yes,2,2,3,2,0
6434,Operations,Female,50,PhD,12,Executive,59476.21,26,No,3,1,1,6,0
6435,Finance,Female,36,High School,26,Manager,96587.67,45,No,1,3,3,17,1
6436,Finance,Female,29,Bachelor,27,Consultant,34414.45,82,Yes,3,4,5,8,0
6437,Sales,Male,23,PhD,6,Engineer,38232.16,73,No,3,3,1,9,0
6438,Finance,Female,58,Bachelor,9,Consultant,135354.77,79,No,4,4,4,10,1
6439,HR,Male,28,High School,27,Consultant,89753.85,42,No,4,1,3,27,0
6440,Marketing,Male,50,PhD,29,Consultant,102889.94,23,No,1,3,4,19,1
6441,Operations,Female,49,Bachelor,8,Engineer,50947.57,98,No,4,2,4,9,0
6442,Marketing,Male,34,Master,3,Analyst,68528.27,6,No,4,2,2,21,0
6443,Sales,Male,26,Master,14,Consultant,88370.32,8,No,3,3,1,29,1
6444,Marketing,Male,46,Master,12,Analyst,86839.18,20,No,1,4,2,21,0
6445,Marketing,Female,46,High School,24,Analyst,88035.09,28,No,1,1,4,9,0
6446,HR,Female,27,High School,5,Analyst,138100.09,95,No,3,4,5,17,1
6447,Sales,Male,46,PhD,19,Executive,96609.21,51,No,4,3,4,12,0
6448,Finance,Male,52,Master,29,Manager,100462.49,97,Yes,3,2,3,5,0
6449,Operations,Male,32,Master,19,Analyst,112677.29,11,Yes,3,2,1,4,0
6450,HR,Male,55,Master,3,Executive,135085.25,33,Yes,2,1,3,19,0
6451,IT,Female,21,Bachelor,5,Analyst,64904.42,44,No,3,3,3,27,1
6452,Operations,Female,25,Master,16,Analyst,102237.55,62,No,2,1,2,2,0
6453,IT,Male,31,Bachelor,20,Analyst,88605.93,1,No,2,2,1,5,0
6454,Finance,Female,41,PhD,12,Analyst,61047.39,27,Yes,2,1,1,27,0
6455,Operations,Male,44,PhD,27,Manager,46417.02,97,Yes,3,1,1,13,0
6456,IT,Female,49,Master,23,Consultant,115141.29,83,Yes,3,1,3,20,0
6457,Sales,Male,56,Bachelor,13,Engineer,125105.84,53,No,1,4,4,5,0
6458,IT,Male,33,High School,15,Analyst,49921.92,50,Yes,3,4,3,16,0
6459,Finance,Male,46,Bachelor,5,Analyst,94852.21,0,No,4,3,5,17,0
6460,Finance,Male,28,Master,9,Executive,142502.78,96,Yes,4,3,1,10,0
6461,Sales,Male,58,PhD,3,Consultant,83957.09,77,No,2,1,5,9,0
6462,Operations,Female,31,Bachelor,8,Executive,131241.87,13,No,4,2,2,23,0
6463,Marketing,Male,32,PhD,8,Manager,53770.02,67,No,1,4,4,7,0
6464,Sales,Male,39,PhD,28,Engineer,104399.85,46,Yes,2,2,4,21,0
6465,HR,Male,23,High School,1,Manager,61868.15,47,No,3,1,1,6,1
6466,Operations,Female,39,High School,23,Engineer,33680.7,16,No,1,4,1,8,0
6467,IT,Male,28,Master,18,Engineer,34957.3,29,Yes,2,2,5,2,0
6468,Operations,Male,56,Bachelor,20,Analyst,54475.66,92,No,4,4,3,24,0
6469,Marketing,Male,57,Bachelor,0,Manager,52000.48,30,Yes,4,3,5,10,0
6470,Marketing,Male,37,High School,2,Engineer,89584.72,59,No,2,1,4,11,0
6471,Operations,Male,46,Bachelor,19,Executive,139325.38,8,Yes,4,3,4,8,0
6472,IT,Male,32,High School,6,Manager,49624.15,5,No,3,3,1,16,0
6473,Marketing,Female,47,High School,12,Engineer,127719.94,98,No,3,1,1,6,0
6474,Operations,Female,41,High School,10,Analyst,132901.9,88,No,4,3,4,13,0
6475,HR,Female,29,Bachelor,2,Engineer,25813.41,61,No,1,3,4,24,0
6476,Sales,Female,53,Master,20,Analyst,88604.02,57,Yes,1,1,1,19,0
6477,Sales,Male,43,PhD,26,Manager,117724.93,17,No,1,3,3,23,0
6478,Finance,Male,31,Bachelor,14,Consultant,124819.34,20,No,3,3,1,20,0
6479,Operations,Female,56,PhD,24,Consultant,41638.64,10,No,3,1,5,19,0
6480,IT,Male,52,PhD,4,Analyst,115204.62,61,No,1,4,2,15,0
6481,IT,Male,30,High School,3,Engineer,30155.86,5,No,2,3,5,8,0
6482,Finance,Male,50,PhD,6,Consultant,121836.43,77,No,3,4,1,11,1
6483,Finance,Female,51,Master,8,Consultant,141430.46,93,No,1,1,1,3,0
6484,HR,Female,35,Bachelor,15,Manager,119743.96,10,No,1,3,5,0,0
6485,HR,Male,26,High School,3,Analyst,75839.0,98,Yes,2,1,3,13,0
6486,Sales,Female,58,Bachelor,28,Manager,93954.61,55,No,3,1,5,22,0
6487,Operations,Male,38,Master,11,Consultant,57863.13,7,Yes,3,4,4,17,0
6488,IT,Male,30,PhD,24,Analyst,144973.85,82,Yes,1,1,3,27,0
